cts,GPS (Lat.) [deg],GPS (Long.) [deg]
9380,30.29761423,120.0767862
9390,30.2976142,120.0767862
9400,30.2976142,120.0767862
9410,30.2976142,120.0767862
9420,30.2976142,120.0767862
9430,30.2976142,120.0767862
9440,30.2976142,120.0767862
9450,30.29761421,120.0767862
9460,30.29761418,120.0767862
9470,30.29761414,120.0767862
9480,30.29761411,120.0767862
9490,30.29761407,120.0767862
9500,30.297614,120.0767862
9510,30.297614,120.0767862
9520,30.297614,120.0767862
9530,30.297614,120.0767862
9540,30.297614,120.0767862
9550,30.297614,120.0767862
9560,30.297614,120.0767862
9570,30.297614,120.0767862
9580,30.297614,120.0767862
9590,30.297614,120.0767862
9600,30.297614,120.0767861
9610,30.297614,120.0767861
9620,30.297614,120.0767861
9630,30.297614,120.0767861
9640,30.297614,120.0767861
9650,30.297614,120.076786
9660,30.297614,120.076786
9670,30.29761401,120.076786
9680,30.29761399,120.076786
9690,30.29761398,120.076786
9700,30.29761396,120.076786
9710,30.29761394,120.076786
9720,30.29761392,120.076786
9730,30.29761391,120.076786
9740,30.29761387,120.076786
9750,30.29761384,120.076786
9760,30.2976138,120.0767859
9770,30.29761376,120.0767859
9780,30.29761367,120.0767859
9790,30.29761371,120.0767859
9800,30.29761374,120.0767859
9810,30.29761378,120.0767859
9820,30.29761382,120.0767859
9830,30.29761385,120.0767859
9840,30.29761391,120.0767859
9850,30.29761389,120.0767859
9860,30.29761387,120.0767859
9870,30.29761385,120.0767859
9880,30.29761383,120.0767858
9890,30.29761382,120.0767858
9900,30.2976138,120.0767858
9910,30.29761378,120.0767858
9920,30.29761376,120.0767858
9930,30.29761374,120.0767857
9940,30.29761373,120.0767857
9950,30.2976137,120.0767857
9960,30.2976137,120.0767857
9970,30.2976137,120.0767857
9980,30.2976137,120.0767857
9990,30.2976137,120.0767857
10000,30.2976137,120.0767857
10010,30.2976137,120.0767857
10020,30.2976137,120.0767857
10030,30.2976137,120.0767857
10040,30.2976137,120.0767857
10050,30.2976137,120.0767857
10060,30.29761371,120.0767857
10070,30.29761369,120.0767857
10080,30.29761367,120.0767857
10090,30.29761366,120.0767857
10100,30.29761364,120.0767856
10110,30.29761362,120.0767856
10120,30.2976136,120.0767856
10130,30.29761357,120.0767856
10140,30.29761353,120.0767856
10150,30.2976135,120.0767855
10160,30.29761346,120.0767855
10170,30.29761341,120.0767855
10180,30.29761339,120.0767855
10190,30.29761338,120.0767855
10200,30.29761336,120.0767855
10210,30.29761334,120.0767855
10220,30.29761332,120.0767855
10230,30.2976133,120.0767855
10240,30.2976133,120.0767855
10250,30.2976133,120.0767855
10260,30.2976133,120.0767855
10270,30.2976133,120.0767854
10280,30.2976133,120.0767854
10290,30.2976133,120.0767854
10300,30.2976133,120.0767854
10310,30.2976133,120.0767854
10320,30.2976133,120.0767854
10330,30.2976133,120.0767854
10340,30.2976133,120.0767854
10350,30.2976133,120.0767854
10360,30.2976133,120.0767854
10370,30.2976133,120.0767854
10380,30.2976133,120.0767854
10390,30.29761332,120.0767854
10400,30.2976133,120.0767854
10410,30.29761328,120.0767854
10420,30.29761326,120.0767854
10430,30.29761324,120.0767854
10440,30.29761323,120.0767854
10450,30.29761322,120.0767854
10460,30.29761318,120.0767854
10470,30.29761315,120.0767854
10480,30.29761311,120.0767854
10490,30.29761307,120.0767853
10500,30.29761304,120.0767853
10510,30.297613,120.0767853
10520,30.29761298,120.0767853
10530,30.29761296,120.0767853
10540,30.29761295,120.0767853
10550,30.29761293,120.0767853
10560,30.29761292,120.0767853
10570,30.29761289,120.0767853
10580,30.29761285,120.0767853
10590,30.29761281,120.0767853
10600,30.29761278,120.0767853
10610,30.29761274,120.0767853
10620,30.29761271,120.0767853
10630,30.29761267,120.0767853
10640,30.29761263,120.0767853
10650,30.2976126,120.0767852
10660,30.29761256,120.0767852
10670,30.2976125,120.0767852
10680,30.2976125,120.0767852
10690,30.2976125,120.0767852
10700,30.2976125,120.0767852
10710,30.2976125,120.0767852
10720,30.2976125,120.0767852
10730,30.2976125,120.0767852
10740,30.2976125,120.0767852
10750,30.2976125,120.0767852
10760,30.2976125,120.0767852
10770,30.2976125,120.0767851
10780,30.2976125,120.0767851
10790,30.2976125,120.0767851
10800,30.2976125,120.0767851
10810,30.2976125,120.0767851
10820,30.2976125,120.0767852
10830,30.2976125,120.0767852
10840,30.29761251,120.0767852
10850,30.29761249,120.0767852
10860,30.29761247,120.0767852
10870,30.29761245,120.0767852
10880,30.29761244,120.0767851
10890,30.29761242,120.0767851
10900,30.2976124,120.0767851
10910,30.29761238,120.0767851
10920,30.29761236,120.0767851
10930,30.29761235,120.0767851
10940,30.29761233,120.0767851
10950,30.29761231,120.0767851
10960,30.29761229,120.0767851
10970,30.29761227,120.0767851
10980,30.29761226,120.0767851
10990,30.29761224,120.076785
11000,30.29761222,120.076785
11010,30.2976122,120.076785
11020,30.2976122,120.076785
11030,30.2976122,120.076785
11040,30.2976122,120.0767849
11050,30.2976122,120.0767849
11060,30.29761221,120.0767849
11070,30.29761219,120.0767849
11080,30.29761218,120.0767849
11090,30.29761216,120.0767849
11100,30.29761214,120.0767849
11110,30.29761212,120.0767849
11120,30.2976121,120.0767849
11130,30.2976121,120.0767849
11140,30.2976121,120.0767849
11150,30.2976121,120.0767849
11160,30.2976121,120.0767848
11170,30.29761209,120.0767848
11180,30.2976121,120.0767848
11190,30.29761212,120.0767848
11200,30.29761214,120.0767848
11210,30.29761216,120.0767847
11220,30.29761218,120.0767847
11230,30.2976122,120.0767847
11240,30.2976122,120.0767847
11250,30.2976122,120.0767847
11260,30.2976122,120.0767847
11270,30.2976122,120.0767847
11280,30.29761215,120.0767847
11290,30.29761221,120.0767847
11300,30.29761226,120.0767847
11310,30.29761231,120.0767847
11320,30.29761237,120.0767847
11330,30.29761242,120.0767847
11340,30.29761251,120.0767847
11350,30.29761249,120.0767847
11360,30.29761247,120.0767847
11370,30.29761245,120.0767847
11380,30.29761244,120.0767846
11390,30.29761242,120.0767846
11400,30.2976124,120.0767846
11410,30.29761243,120.0767846
11420,30.29761247,120.0767846
11430,30.29761251,120.0767845
11440,30.29761254,120.0767845
11450,30.29761261,120.0767845
11460,30.29761259,120.0767845
11470,30.29761257,120.0767845
11480,30.29761256,120.0767845
11490,30.29761254,120.0767845
11500,30.29761252,120.0767845
11510,30.2976125,120.0767845
11520,30.29761252,120.0767845
11530,30.29761253,120.0767845
11540,30.29761255,120.0767846
11550,30.29761257,120.0767846
11560,30.29761261,120.0767846
11570,30.29761259,120.0767846
11580,30.29761258,120.0767846
11590,30.29761256,120.0767846
11600,30.29761254,120.0767845
11610,30.29761252,120.0767845
11620,30.2976125,120.0767845
11630,30.29761249,120.0767845
11640,30.29761247,120.0767845
11650,30.29761245,120.0767845
11660,30.29761243,120.0767844
11670,30.2976124,120.0767844
11680,30.2976124,120.0767844
11690,30.2976124,120.0767844
11700,30.2976124,120.0767844
11710,30.2976124,120.0767844
11720,30.2976124,120.0767844
11730,30.2976124,120.0767844
11740,30.2976124,120.0767844
11750,30.2976124,120.0767844
11760,30.2976124,120.0767844
11770,30.2976124,120.0767843
11780,30.2976124,120.0767843
11790,30.2976124,120.0767843
11800,30.2976124,120.0767843
11810,30.2976124,120.0767843
11820,30.2976124,120.0767842
11830,30.2976124,120.0767842
11840,30.29761239,120.0767842
11850,30.29761241,120.0767842
11860,30.29761243,120.0767842
11870,30.29761244,120.0767842
11880,30.29761246,120.0767842
11890,30.29761248,120.0767842
11900,30.2976125,120.0767842
11910,30.2976125,120.0767842
11920,30.2976125,120.0767842
11930,30.2976125,120.0767842
11940,30.2976125,120.0767842
11950,30.29761249,120.0767842
11960,30.29761251,120.0767842
11970,30.29761252,120.0767842
11980,30.29761254,120.0767842
11990,30.29761256,120.0767841
12000,30.29761258,120.0767841
12010,30.2976126,120.0767841
12020,30.2976126,120.0767841
12030,30.2976126,120.0767841
12040,30.2976126,120.076784
12050,30.2976126,120.076784
12060,30.2976126,120.076784
12070,30.2976126,120.076784
12080,30.2976126,120.076784
12090,30.2976126,120.076784
12100,30.2976126,120.0767841
12110,30.2976126,120.0767841
12120,30.2976126,120.0767841
12130,30.2976126,120.0767841
12140,30.2976126,120.0767841
12150,30.2976126,120.0767841
12160,30.2976126,120.076784
12170,30.29761258,120.076784
12180,30.2976126,120.076784
12190,30.29761262,120.076784
12200,30.29761264,120.076784
12210,30.29761266,120.0767841
12220,30.29761267,120.0767841
12230,30.2976127,120.0767841
12240,30.2976127,120.0767841
12250,30.2976127,120.0767841
12260,30.2976127,120.0767841
12270,30.2976127,120.076784
12280,30.2976127,120.076784
12290,30.2976127,120.076784
12300,30.2976127,120.076784
12310,30.2976127,120.076784
12320,30.2976127,120.076784
12330,30.2976127,120.076784
12340,30.29761268,120.076784
12350,30.29761272,120.076784
12360,30.29761275,120.076784
12370,30.29761279,120.076784
12380,30.29761282,120.0767839
12390,30.29761286,120.0767839
12400,30.2976129,120.0767839
12410,30.29761292,120.0767839
12420,30.29761293,120.0767839
12430,30.29761295,120.0767839
12440,30.29761297,120.0767839
12450,30.29761301,120.0767839
12460,30.29761299,120.0767839
12470,30.29761298,120.0767839
12480,30.29761296,120.0767839
12490,30.29761294,120.0767839
12500,30.29761292,120.0767839
12510,30.2976129,120.0767839
12520,30.29761291,120.0767839
12530,30.29761293,120.0767839
12540,30.29761295,120.0767839
12550,30.29761297,120.0767838
12560,30.297613,120.0767838
12570,30.297613,120.0767838
12580,30.297613,120.0767838
12590,30.297613,120.0767838
12600,30.297613,120.0767837
12610,30.297613,120.0767837
12620,30.297613,120.0767837
12630,30.297613,120.0767837
12640,30.297613,120.0767837
12650,30.297613,120.0767837
12660,30.297613,120.0767836
12670,30.29761298,120.0767836
12680,30.297613,120.0767836
12690,30.29761302,120.0767836
12700,30.29761304,120.0767836
12710,30.29761306,120.0767836
12720,30.29761307,120.0767836
12730,30.29761309,120.0767836
12740,30.29761311,120.0767836
12750,30.29761313,120.0767836
12760,30.29761315,120.0767836
12770,30.29761316,120.0767836
12780,30.29761318,120.0767836
12790,30.2976132,120.0767836
12800,30.2976132,120.0767836
12810,30.2976132,120.0767836
12820,30.2976132,120.0767836
12830,30.2976132,120.0767836
12840,30.29761318,120.0767836
12850,30.29761321,120.0767836
12860,30.29761325,120.0767836
12870,30.29761329,120.0767836
12880,30.29761332,120.0767835
12890,30.29761336,120.0767835
12900,30.2976134,120.0767835
12910,30.29761341,120.0767835
12920,30.29761343,120.0767835
12930,30.29761345,120.0767835
12940,30.29761347,120.0767835
12950,30.29761349,120.0767835
12960,30.2976135,120.0767835
12970,30.29761352,120.0767835
12980,30.29761354,120.0767835
12990,30.29761356,120.0767836
13000,30.29761358,120.0767836
13010,30.29761359,120.0767836
13020,30.29761363,120.0767836
13030,30.29761366,120.0767836
13040,30.2976137,120.0767836
13050,30.29761373,120.0767836
13060,30.2976138,120.0767836
13070,30.2976138,120.0767836
13080,30.2976138,120.0767836
13090,30.2976138,120.0767836
13100,30.2976138,120.0767835
13110,30.2976138,120.0767835
13120,30.29761379,120.0767835
13130,30.29761381,120.0767835
13140,30.29761383,120.0767835
13150,30.29761385,120.0767835
13160,30.29761386,120.0767835
13170,30.29761388,120.0767835
13180,30.2976139,120.0767835
13190,30.29761392,120.0767835
13200,30.29761394,120.0767835
13210,30.29761395,120.0767835
13220,30.29761397,120.0767835
13230,30.297614,120.0767835
13240,30.297614,120.0767835
13250,30.297614,120.0767835
13260,30.297614,120.0767835
13270,30.297614,120.0767835
13280,30.297614,120.0767835
13290,30.297614,120.0767835
13300,30.297614,120.0767835
13310,30.297614,120.0767835
13320,30.297614,120.0767834
13330,30.297614,120.0767834
13340,30.297614,120.0767834
13350,30.297614,120.0767834
13360,30.297614,120.0767834
13370,30.297614,120.0767834
13380,30.297614,120.0767833
13390,30.297614,120.0767833
13400,30.297614,120.0767833
13410,30.29761401,120.0767833
13420,30.29761403,120.0767833
13430,30.29761405,120.0767833
13440,30.29761407,120.0767833
13450,30.2976141,120.0767833
13460,30.2976141,120.0767833
13470,30.2976141,120.0767833
13480,30.2976141,120.0767832
13490,30.2976141,120.0767832
13500,30.2976141,120.0767831
13510,30.29761409,120.0767831
13520,30.29761411,120.0767831
13530,30.29761413,120.0767831
13540,30.29761415,120.0767831
13550,30.29761417,120.076783
13560,30.29761422,120.076783
13570,30.2976142,120.076783
13580,30.29761418,120.076783
13590,30.29761416,120.076783
13600,30.29761414,120.076783
13610,30.29761413,120.076783
13620,30.2976141,120.076783
13630,30.2976141,120.076783
13640,30.2976141,120.076783
13650,30.2976141,120.076783
13660,30.2976141,120.076783
13670,30.2976141,120.076783
13680,30.2976141,120.076783
13690,30.29761413,120.076783
13700,30.29761417,120.076783
13710,30.29761421,120.0767829
13720,30.29761424,120.0767829
13730,30.29761431,120.0767829
13740,30.29761429,120.0767829
13750,30.29761427,120.0767829
13760,30.29761426,120.0767829
13770,30.29761424,120.0767829
13780,30.29761422,120.0767829
13790,30.29761419,120.0767829
13800,30.29761423,120.0767829
13810,30.29761427,120.0767829
13820,30.2976143,120.0767828
13830,30.29761434,120.0767828
13840,30.29761436,120.0767828
13850,30.29761442,120.0767828
13860,30.29761447,120.0767828
13870,30.29761452,120.0767828
13880,30.29761458,120.0767827
13890,30.29761463,120.0767827
13900,30.29761469,120.0767827
13910,30.29761474,120.0767827
13920,30.29761479,120.0767827
13930,30.29761485,120.0767827
13940,30.2976149,120.0767827
13950,30.29761497,120.0767827
13960,30.29761501,120.0767827
13970,30.29761504,120.0767828
13980,30.29761508,120.0767828
13990,30.29761511,120.0767829
14000,30.29761515,120.0767829
14010,30.29761519,120.076783
14020,30.29761521,120.076783
14030,30.29761523,120.0767829
14040,30.29761525,120.0767829
14050,30.29761527,120.0767829
14060,30.2976153,120.0767828
14070,30.2976153,120.0767828
14080,30.2976153,120.0767828
14090,30.2976153,120.0767828
14100,30.2976153,120.0767827
14110,30.2976153,120.0767827
14120,30.2976153,120.0767827
14130,30.2976153,120.0767827
14140,30.2976153,120.0767827
14150,30.2976153,120.0767827
14160,30.2976153,120.0767827
14170,30.2976153,120.0767827
14180,30.29761532,120.0767827
14190,30.29761533,120.0767827
14200,30.29761535,120.0767827
14210,30.29761537,120.0767827
14220,30.29761541,120.0767827
14230,30.29761539,120.0767827
14240,30.29761537,120.0767827
14250,30.29761535,120.0767827
14260,30.29761533,120.0767827
14270,30.29761527,120.0767827
14280,30.29761531,120.0767827
14290,30.29761535,120.0767827
14300,30.29761539,120.0767827
14310,30.29761542,120.0767826
14320,30.29761546,120.0767826
14330,30.2976155,120.0767826
14340,30.29761552,120.0767826
14350,30.29761554,120.0767826
14360,30.29761556,120.0767827
14370,30.29761558,120.0767827
14380,30.2976156,120.0767827
14390,30.2976156,120.0767827
14400,30.2976156,120.0767827
14410,30.2976156,120.0767826
14420,30.2976156,120.0767826
14430,30.29761557,120.0767826
14440,30.29761563,120.0767826
14450,30.29761568,120.0767825
14460,30.29761574,120.0767825
14470,30.2976158,120.0767824
14480,30.29761588,120.0767823
14490,30.2976159,120.0767823
14500,30.29761592,120.0767823
14510,30.29761594,120.0767823
14520,30.29761596,120.0767822
14530,30.29761598,120.0767822
14540,30.297616,120.0767822
14550,30.29761602,120.0767822
14560,30.29761604,120.0767822
14570,30.29761606,120.0767821
14580,30.29761607,120.0767821
14590,30.29761609,120.0767821
14600,30.29761611,120.0767821
14610,30.29761613,120.076782
14620,30.29761615,120.076782
14630,30.29761617,120.076782
14640,30.29761619,120.0767819
14650,30.29761621,120.0767819
14660,30.29761623,120.0767819
14670,30.29761625,120.0767819
14680,30.29761626,120.0767818
14690,30.2976163,120.0767819
14700,30.2976163,120.0767818
14710,30.2976163,120.0767817
14720,30.2976163,120.0767817
14730,30.2976163,120.0767816
14740,30.2976163,120.0767816
14750,30.2976163,120.0767815
14760,30.29761632,120.0767815
14770,30.29761633,120.0767814
14780,30.29761635,120.0767813
14790,30.29761637,120.0767813
14800,30.29761639,120.0767812
14810,30.29761641,120.0767812
14820,30.29761643,120.0767811
14830,30.29761645,120.0767811
14840,30.29761647,120.0767811
14850,30.2976165,120.076781
14860,30.2976165,120.076781
14870,30.2976165,120.0767809
14880,30.2976165,120.0767809
14890,30.2976165,120.0767808
14900,30.29761652,120.0767808
14910,30.2976165,120.0767807
14920,30.29761648,120.0767806
14930,30.29761646,120.0767805
14940,30.29761644,120.0767804
14950,30.29761642,120.0767803
14960,30.2976164,120.0767802
14970,30.29761641,120.0767801
14980,30.29761643,120.0767801
14990,30.29761645,120.07678
15000,30.29761647,120.0767799
15010,30.2976165,120.0767798
15020,30.2976165,120.0767798
15030,30.2976165,120.0767797
15040,30.2976165,120.0767797
15050,30.2976165,120.0767796
15060,30.2976165,120.0767796
15070,30.29761651,120.0767795
15080,30.29761648,120.0767794
15090,30.29761645,120.0767794
15100,30.29761641,120.0767793
15110,30.29761638,120.0767792
15120,30.29761634,120.0767791
15130,30.2976163,120.076779
15140,30.2976163,120.076779
15150,30.2976163,120.0767789
15160,30.2976163,120.0767788
15170,30.2976163,120.0767787
